,city1,city2,city3,label
429,"Tamiami,FL","Oak Lawn,IL","Sylvester,GA",0
430,"El Dorado Springs,MO","Lake of the Woods,VA","University Park,TX",0
431,"Black Jack,MO","Monee,IL","Galion,OH",1
432,"Clayton,OH","Catonsville,MD","Island Walk,FL",1
433,"Cape May Court House,NJ","University Heights,OH","Dexter,MO",1
434,"Lincoln,ID","Cramerton,NC","North Attleborough,MA",1
435,"Chehalis,WA","Apple Valley,MN","Hedwig Village,TX",1
436,"Walnut Creek,CA","St. Robert,MO","Jasper,AL",1
437,"Ambridge,PA","Blissfield,MI","Creve Coeur,MO",1
438,"Putney,GA","Richmond Heights,FL","Cudahy,WI",1
439,"South Farmingdale,NY","Four Corners,TX","Avondale Estates,GA",0
440,"La Cañada Flintridge,CA","Granite City,IL","Wayland,MI",1
441,"Jena,LA","Pleasant Hills,PA","Coldwater,OH",0
442,"Pleasant View,UT","Twentynine Palms,CA","Mack,OH",1
443,"Caseyville,IL","Lake Pocotopaug,CT","Dos Palos,CA",1
444,"Thibodaux,LA","Kirkwood,MO","Hillsboro,OR",1
445,"Lake Holiday,IL","Sparta,IL","Pasadena,TX",1
446,"Centralia,MO","Blue Ash,OH","Gosnell,AR",0
447,"Moca,PR","Houston,MS","Hypoluxo,FL",0
448,"Blackfoot,ID","Osceola,AR","Port Huron,MI",1
449,"Brodhead,WI","Stanton,TX","Windsor,VA",0
450,"Rochester,WI","Skidaway Island,GA","Fuller Heights,FL",1
451,"Northvale,NJ","Gustine,CA","Huber Ridge,OH",0
452,"Albion,PA","Hephzibah,GA","Walton Park,NY",0
453,"Dillonvale,OH","Newington,VA","Rio Communities,NM",1
454,"Dayton,MN","Waimanalo Beach,HI","Ogden,NC",0
455,"Cookeville,TN","Homerville,GA","Clifton,AZ",1
456,"Raytown,MO","Snoqualmie,WA","Bridge City,LA",0
457,"Redondo Beach,CA","Leola,PA","Shawnee,OK",0
458,"Greentown,OH","Hooper,UT","Madison,GA",0
459,"Springboro,OH","Jerome,ID","Lincoln,CA",1
460,"DeFuniak Springs,FL","Spring Ridge,MD","Santa Clara,CA",1
461,"Smithfield,VA","Level Park-Oak Park,MI","Mystic Island,NJ",0
462,"Unalaska,AK","Johnson,AR","Onalaska,WI",0
463,"Mattituck,NY","Dunkirk,IN","Neabsco,VA",0
464,"Johnstown,OH","Myrtle Creek,OR","Bridgeton,NJ",0
465,"Knightdale,NC","Kirtland,OH","Riverdale,UT",1
466,"Mapleton,UT","Woodcliff Lake,NJ","Dranesville,VA",0
467,"Grasonville,MD","Wildwood,MO","Taylor,PA",0
468,"Sangaree,SC","Chuluota,FL","Kachina Village,AZ",1
469,"Ravenel,SC","James City,NC","Aransas Pass,TX",1
470,"Lakewood,OH","Maryville,TN","Zionsville,IN",0
471,"Kingsville,TX","Frisco,CO","Jersey City,NJ",1
472,"West View,PA","Cedar Hill,TX","Fort Salonga,NY",0
473,"Hudson,NC","Montvale,NJ","Pembroke,NC",0
474,"Ladson,SC","Hampstead,MD","Nephi,UT",1
475,"Seminole Manor,FL","Troy,NY","Ross,OH",0
476,"New Baltimore,MI","Hollywood Park,TX","Belmont,PA",0
477,"Horseshoe Bay,TX","Wilmington Manor,DE","East Dennis,MA",1
478,"Pine Ridge,SD","Moline,IL","Plum,PA",1
479,"Moody,AL","Vine Hill,CA","Wilmer,TX",0
480,"Carson,CA","Glenolden,PA","West Salem,WI",0
481,"Monticello,MN","Tamaqua,PA","Placerville,CA",1
482,"South Venice,FL","Princeton,IN","Social Circle,GA",0
483,"Whitewater,WI","Hartford,SD","Gulfport,FL",1
484,"Richmond,MI","Larchmont,NY","Dakota Dunes,SD",1
485,"Mango,FL","Puhi,HI","Holualoa,HI",0
486,"Milton,WA","Bethesda,MD","Mission Hills,KS",0
487,"Ferris,TX","Santa Rosa Valley,CA","Gainesville,TX",0
488,"West Ishpeming,MI","Fort Lauderdale,FL","Issaquah,WA",1
489,"Camp Pendleton South,CA","Harrogate,TN","Wichita Falls,TX",0
490,"Spotswood,NJ","Alturas,CA","Ingleside,TX",0
491,"Celina,TX","Pendleton,IN","Harvey,LA",0
492,"Colesville,MD","Riverton,NJ","Nolensville,TN",1
493,"Wauchula,FL","Cusseta,GA","Higginsville,MO",1
494,"Shakopee,MN","Cottage Grove,MN","Zillah,WA",1
495,"Elburn,IL","Washoe Valley,NV","Perry,UT",0
496,"Midway South,TX","Sturtevant,WI","Excelsior Springs,MO",0
497,"Winnebago,IL","Indian Wells,CA","Aptos,CA",1
498,"Dunkirk,NY","Midfield,AL","Willis,TX",1
499,"West Covina,CA","Bagdad,FL","South Amboy,NJ",1
500,"Bridgeport,WV","Port Jefferson Station,NY","Temple Terrace,FL",1
501,"Tonganoxie,KS","Moriches,NY","Hawaiian Beaches,HI",1
502,"Neptune Beach,FL","North Fort Lewis,WA","Ocean Bluff-Brant Rock,MA",0
503,"Milpitas,CA","Farrell,PA","Momence,IL",0
504,"Ridge,NY","Evergreen,CO","Darby,PA",0
505,"Lamont,CA","Fruit Hill,OH","Savannah,TX",0
506,"Lindenhurst,IL","Washington Terrace,UT","Jefferson Hills,PA",0
507,"Coco,PR","Beechwood,MS","Heeia,HI",1
508,"Savannah,GA","Lockport,NY","Lawrenceville,GA",0
509,"Catonsville,MD","Rocky Mount,VA","Rogers,MN",1
510,"Rockledge,FL","Buenaventura Lakes,FL","O'Fallon,IL",1
511,"North Fair Oaks,CA","Parma Heights,OH","Lloyd Harbor,NY",1
512,"Wilmington,OH","Prairie Grove,AR","Martinsville,VA",0
513,"Pinckney,MI","DeSoto,TX","Sun Valley,NV",1
514,"Crescent City,FL","Geneva,FL","Affton,MO",1
515,"Granite City,IL","Aberdeen Proving Ground,MD","Diamond Springs,CA",1
516,"Wellsville,UT","Frankfort,IL","Camino Tassajara,CA",0
517,"Lake Morton-Berrydale,WA","Chandler,IN","Lakeview,GA",1
518,"Taylors,SC","St. Stephens,NC","Forsyth,IL",1
519,"Searingtown,NY","Cohasset,MN","Sunnyslope,WA",1
520,"Cherry Valley,IL","Belton,MO","Mill Creek East,WA",1
521,"Statesville,NC","Stamford,TX","Oakland,FL",0
522,"Imbéry,PR","Bailey's Crossroads,VA","Silverton,OH",1
523,"Roswell,GA","Naples Park,FL","Roebuck,SC",0
524,"Camden,AR","Happy Valley,OR","Seaford,NY",0
525,"Oak Ridge,TN","Altus,OK","Pine Hill,NJ",0
526,"Hampshire,IL","Bedford Hills,NY","Moundville,AL",0
527,"Hartford,CT","Brush,CO","Alexandria,LA",0
528,"Cabana Colony,FL","Seagraves,TX","Vega Alta,PR",0
529,"North Braddock,PA","Andrews,SC","Franklin,NJ",0
530,"Lanham,MD","Keller,TX","Beloit,WI",0
531,"Roosevelt Park,MI","Matteson,IL","Dillonvale,OH",1
532,"Prosser,WA","Turley,OK","Pierre,SD",0
533,"Pocola,OK","Winsted,CT","Heath,OH",0
534,"Cottage Grove,OR","Compton,CA","Blaine,WA",0
535,"Gleed,WA","Davison,MI","Prairieville,LA",1
536,"Temple City,CA","Kerman,CA","Riverside,CT",1
537,"Tara Hills,CA","Adamstown,MD","Black Jack,MO",0
538,"Page,AZ","Devils Lake,ND","Dalton,OH",1
539,"Lake Butler,FL","San Leandro,CA","Brighton,MI",0
540,"Geneva,WA","McPherson,KS","Brodhead,WI",1
541,"Franklin,MI","North Palm Beach,FL","Washington,NC",0
542,"Hinsdale,IL","Sherwood Manor,CT","Willow Oak,FL",1
543,"Sellersburg,IN","Tilton Northfield,NH","Fairborn,OH",0
544,"Union Hill-Novelty Hill,WA","Barnum Island,NY","Delano,CA",0
545,"Fort Atkinson,WI","Lockland,OH","Gonzales,LA",1
546,"Lake Wales,FL","Cortez,CO","Lakes of the Four Seasons,IN",0
547,"Nevada,MO","Orono,MN","Mims,FL",1
548,"Morgan City,LA","Riverside,CA","North Hills,NY",0
549,"Spokane,WA","Clarksville,IN","Havre,MT",0
550,"Jenison,MI","Santa Bárbara,PR","Normandy,MO",0
551,"Port Reading,NJ","Immokalee,FL","Santa Barbara,CA",1
552,"Lutherville,MD","Dyer,TN","Woodbury,MN",1
553,"South Lockport,NY","Abbotsford,WI","Rosedale,WA",1
554,"Santa Venetia,CA","Oak Park,CA","Gowanda,NY",1
555,"Pittsfield,MA","Lincoln,ID","Fort Wayne,IN",0
556,"Kankakee,IL","Harrogate,TN","Bonham,TX",1
557,"Jasper,TX","Lake Grove,NY","Shelby,NC",0
558,"Cayce,SC","San Lorenzo,PR","Homosassa Springs,FL",0
559,"Griffith,IN","Centerville,SC","Culver City,CA",1
560,"Pikeville,KY","Pipestone,MN","Tuscumbia,AL",0
561,"Larkspur,CA","Glendive,MT","Patterson,LA",1
562,"Pinellas Park,FL","Brooklyn Park,MD","Yuba City,CA",1
563,"Pottsville,PA","Saw Creek,PA","Lockland,OH",1
564,"Lakeside Park,KY","Spring Valley,NV","Lakeland,GA",0
565,"Buena Vista,MI","Shiloh,PA","Pampa,TX",1
566,"Finderne,NJ","Thatcher,AZ","Dorneyville,PA",0
567,"Laurel Hill,VA","Wautoma,WI","Fruitland,ID",1
568,"Tipton,CA","Dickinson,TX","Fairport,NY",1
569,"Runnemede,NJ","Rural Hill,TN","Pompano Beach,FL",1
570,"Loíza,PR","Fallon,NV","Glenarden,MD",0
571,"Ravenna,OH","Williston,ND","Villa Park,CA",1
572,"Glen Carbon,IL","Carlisle,IA","Columbia,MS",1
573,"Florida City,FL","Dana,NC","Beacon Square,FL",0
574,"Ocean Bluff-Brant Rock,MA","Alafaya,FL","Vail,AZ",1
575,"Pleasant Run Farm,OH","Woodlake,CA","Nocatee,FL",0
576,"Santa Rosa,NM","Lucerne,CA","Commerce,CA",0
577,"Du Quoin,IL","Kula,HI","North Liberty,IA",0
578,"Red Bank,SC","Black Canyon City,AZ","Baltimore,MD",0
579,"Cherryvale,SC","Ossian,IN","California,MO",1
580,"Leander,TX","El Sobrante,CA","Oxford,MS",0
581,"Cañon City,CO","Southgate,KY","Mocksville,NC",1
582,"Helena Valley Southeast,MT","Hillsboro,KS","Springfield,MA",1
583,"Hillsboro,KS","El Granada,CA","Waterloo,IA",0
584,"Elgin,IL","Nashville,IL","Pearl City,HI",1
585,"Clarkston,GA","Youngsville,LA","Alhambra,CA",1
586,"Sterlington,LA","Chula Vista,TX","Bohners Lake,WI",1
587,"Victoria,MN","Colorado Springs,CO","Clarcona,FL",1
588,"Afton,MN","Weatherly,PA","Castroville,TX",1
589,"Colfax,CA","Elm Grove,WI","Ada,OH",1
590,"Port Wentworth,GA","Lake Arrowhead,CA","Hyde Park,PA",0
591,"Clayton,AL","Waterloo,WI","Kinston,NC",0
592,"Mason,OH","University Park,NM","Dranesville,VA",0
593,"Sterlington,LA","Daleville,AL","Delshire,OH",1
594,"Somersworth,NH","Aquia Harbour,VA","Johnstown,OH",1
595,"Bayonet Point,FL","New Richmond,WI","Hudson,NY",0
596,"West Freehold,NJ","Walnut,CA","Tyrone,PA",0
597,"Bonita Springs,FL","Malvern,AR","Red Oak,IA",1
598,"Wescosville,PA","Gantt,SC","Weatogue,CT",0
599,"Totowa,NJ","Orange City,FL","Lacy-Lakeview,TX",1
600,"St. Clair,MI","Tipton,IA","Keego Harbor,MI",0
601,"Catonsville,MD","Hamilton,TX","Spokane Valley,WA",1
602,"Phenix City,AL","Mannford,OK","Pomona,NY",1
603,"Camden,AR","Wimberley,TX","Haskell,AR",0
604,"Willows,CA","Lauderhill,FL","Dry Run,OH",0
605,"Victoria,MN","East Flat Rock,NC","Buckner,KY",0
606,"Alderwood Manor,WA","Norco,LA","Effort,PA",1
607,"Edgemoor,DE","Homewood,AL","Davie,FL",1
608,"Seneca,SC","Plainview,NY","Buckhorn,CA",1
609,"Neillsville,WI","Brushy Creek,TX","Cadiz,OH",0
610,"Cypress Gardens,FL","West Valley City,UT","Albert Lea,MN",0
611,"Middlebush,NJ","Guadalupe,AZ","Chambersburg,PA",0
612,"Brazoria,TX","Edina,MN","Boonville,IN",0
613,"Walkerton,IN","Mountain View,NC","Ballston Spa,NY",1
614,"Raton,NM","Heavener,OK","Lake Barcroft,VA",1
615,"Denison,TX","Homer,LA","Peculiar,MO",1
616,"Watauga,TX","Sansom Park,TX","Moxee,WA",1
617,"Boardman,OH","Glen Head,NY","La Center,WA",1
618,"Trinity,AL","Allentown,PA","Cuyahoga Falls,OH",0
619,"LaBelle,FL","Cabot,AR","Whitemarsh Island,GA",0
620,"Churchill,PA","Westover,WV","Lakeland,FL",1
621,"Howard,WI","Riverbank,CA","Estherville,IA",0
622,"South Whittier,CA","Susanville,CA","Buffalo Grove,IL",1
623,"South Hill,NY","Raceland,LA","Wekiwa Springs,FL",0
624,"Morehead,KY","Fuquay-Varina,NC","Hellertown,PA",1
625,"Windermere,FL","Montana City,MT","West Haven,CT",0
626,"Cookeville,TN","Air Force Academy,CO","Columbia City,IN",0
627,"Elk Ridge,UT","Eggertsville,NY","Orlovista,FL",1
628,"Boyes Hot Springs,CA","Carrollton,GA","Benton,AR",0
629,"Brookhaven,GA","La Center,WA","Elwood,NY",0
630,"Cozad,NE","Lyons,KS","Union Gap,WA",1
631,"Lancaster,OH","Christopher,IL","Haslett,MI",0
632,"Coral Gables,FL","Vancouver,WA","Northlake,TX",0
633,"Garden Ridge,TX","Wailuku,HI","Manteo,NC",0
634,"Bensville,MD","Aransas Pass,TX","Brownville,NJ",0
635,"Paloma Creek South,TX","South Dennis,MA","Chico,CA",0
636,"Vinton,LA","Templeton,CA","Clever,MO",0
637,"Clarendon Hills,IL","Spring Valley,CA","Barnesville,MN",0
638,"East Sandwich,MA","Ammon,ID","Horizon West,FL",0
639,"Sherrelwood,CO","Silverton,OH","Grants Pass,OR",0
640,"Lino Lakes,MN","Woodson Terrace,MO","West Chicago,IL",0
641,"Smithfield,NC","Arvin,CA","Belen,NM",0
642,"Binghamton University,NY","Oracle,AZ","Pearisburg,VA",0
643,"Granbury,TX","Sullivan,IL","Higginsville,MO",0
644,"Hypoluxo,FL","Duncan,SC","London,KY",1
645,"Palm City,FL","Oil City,PA","Shady Side,MD",0
646,"Florham Park,NJ","Upper Arlington,OH","Colonia,NJ",0
647,"Reno,NV","Garden City,ID","Montesano,WA",1
648,"LaSalle,IL","West Samoset,FL","Malmstrom AFB,MT",1
649,"Fayette,AL","Kodiak,AK","Taos,NM",0
650,"Bainbridge Island,WA","Cold Spring,MN","Hybla Valley,VA",1
651,"West Point,GA","Weston Lakes,TX","Soda Springs,ID",1
652,"Augusta,GA","Brighton,TN","Savannah,GA",0
653,"Johnson,AR","Mountville,PA","Stone Mountain,GA",0
654,"Highgrove,CA","Rotonda,FL","Forestville,OH",0
655,"Brandon,FL","Millen,GA","Lansdowne,VA",1
656,"Water Valley,MS","Glenarden,MD","Guthrie,OK",0
657,"Chalfont,PA","Pahokee,FL","Firebaugh,CA",1
658,"North Lakeport,CA","Broussard,LA","Maple Heights,OH",1
659,"Leonardtown,MD","Manatí,PR","Niles,OH",0
660,"Bethel,OH","Hamilton,MT","Greenbrier,TN",0
661,"Harbour Heights,FL","Ottumwa,IA","Durham,NC",0
662,"Highland,CA","Oakland Park,FL","Melissa,TX",0
663,"Lakeview,NY","Manhattan,IL","Saw Creek,PA",0
664,"Midway,FL","Rockdale,TX","Littleton Common,MA",1
665,"Northwood,OH","Elk Grove Village,IL","Beaufort,NC",1
666,"San Buenaventura,CA","Vail,CO","Green Park,MO",1
667,"Belmont,CA","Easthampton,MA","Lompoc,CA",0
668,"Brea,CA","St. Joseph,IL","Augusta,ME",1
669,"Kensington Park,FL","Fort Meade,FL","Westover,WV",1
670,"Shorewood Forest,IN","Brentwood,CA","Port Jefferson Station,NY",0
671,"Berkeley,MO","Bunkie,LA","Weiser,ID",1
672,"Lindenhurst,NY","Richland Hills,TX","Foster City,CA",1
673,"North Olmsted,OH","Alexandria,LA","Holly Hills,CO",1
674,"Centralia,MO","Hernando,FL","Lomita,CA",1
675,"Webb City,MO","Piedmont,AL","Meiners Oaks,CA",1
676,"Malverne,NY","Fayetteville,PA","Loveland,CO",1
677,"Memphis,FL","Manteno,IL","Blennerhassett,WV",0
678,"Forest Lake,MN","Winnsboro,SC","Wamego,KS",0
679,"Maitland,FL","Lockport,IL","Citrus Park,AZ",1
680,"El Rio,CA","Patterson,CA","Murphy,MO",1
681,"Oxford,MS","Somerset,KY","Grape Creek,TX",1
682,"Centralia,MO","Hopkinsville,KY","Brewerton,NY",1
683,"Los Angeles,CA","Somerset,PA","The Plains,OH",0
684,"Haddonfield,NJ","Hunters Creek,FL","Layhill,MD",0
685,"Gatesville,TX","Brisbane,CA","South Sioux City,NE",0
686,"Rockville Centre,NY","Marysville,WA","Greer,SC",0
687,"Walla Walla,WA","Libby,MT","Le Roy,IL",1
688,"Chatsworth,GA","Camanche,IA","Marysville,KS",1
689,"Bel Air,MD","Trotwood,OH","Hallsville,TX",1
690,"Sugar Land,TX","Park Forest Village,PA","West St. Paul,MN",0
691,"Catalina Foothills,AZ","Arizona City,AZ","Keokuk,IA",1
692,"Citrus Heights,CA","Indialantic,FL","Mission Hills,KS",0
693,"Reedsport,OR","Sheridan,CO","Corcoran,MN",1
694,"Royal Pines,NC","South Pasadena,FL","Patillas,PR",1
695,"Leland,NC","Ellsworth,ME","Milan,NM",1
696,"Port Hadlock-Irondale,WA","Riverdale,GA","Jacksboro,TX",0
697,"Woodcrest,CA","Avon,IN","Hunters Creek Village,TX",0
698,"Indianola,MS","Richfield,OH","West Grove,PA",1
699,"Gibsonville,NC","McCook,NE","Broken Bow,OK",0
700,"County Center,VA","Fairview Heights,IL","Clover Creek,WA",1
701,"Salina,KS","Montrose-Ghent,OH","Walnut Creek,CA",1
702,"Scottsbluff,NE","Martinsville,NJ","Luverne,AL",0
703,"Barceloneta,PR","Baden,PA","Newton,KS",1
704,"Mullins,SC","Plain City,OH","Sequim,WA",1
705,"Haskell,AR","Belmont,VA","Hollister,CA",1
706,"Chattahoochee,FL","New Cumberland,PA","Portsmouth,VA",0
707,"Otsego,MN","Martinez,CA","Northfield,OH",0
708,"Lake Villa,IL","Waynesboro,MS","Fergus Falls,MN",0
709,"Palm Springs,CA","Niwot,CO","Fort Bliss,TX",0
710,"Woodbury,MN","Hurricane,WV","Manchester,WA",1
711,"Ellettsville,IN","Kings Bay Base,GA","Santa Clarita,CA",1
712,"Southern Pines,NC","Fleetwood,PA","Estacada,OR",1
713,"Opelousas,LA","Mitchell,IN","Mountlake Terrace,WA",1
714,"Wallace,NC","Picayune,MS","Afton,MN",1
715,"Toa Alta,PR","Suffolk,VA","Clewiston,FL",0
716,"Chandler,IN","Downey,CA","Maplewood,MO",0
717,"Russells Point,OH","Wildwood,MO","Milton-Freewater,OR",1
718,"DeWitt,AR","Huron,SD","Ivanhoe,CA",1
719,"Micco,FL","Jacksboro,TX","Childress,TX",1
720,"Nanakuli,HI","Laurel,VA","Evergreen,CO",0
721,"Bernalillo,NM","Eagle Crest,OR","Santa Bárbara,PR",1
722,"Lodi,WI","San Antonio,TX","Broad Creek,NC",0
723,"New Cumberland,PA","Abbotsford,WI","Calais,ME",0
724,"Wauconda,IL","Waukon,IA","Indian Springs,GA",1
725,"Manasquan,NJ","Fernley,NV","Kilgore,TX",0
726,"Timonium,MD","Sweeny,TX","San Bernardino,CA",1
727,"Glennville,GA","Castle Dale,UT","Cherokee Village,AR",0
728,"Coconut Creek,FL","Tuttle,OK","Middletown,PA",0
729,"New Albany,IN","Haverhill,MA","Port Chester,NY",0
730,"Weslaco,TX","Colby,KS","Rolesville,NC",1
731,"Grantley,PA","Middle Valley,TN","Dunn,NC",0
732,"Joliet,IL","Joliet,IL","O'Fallon,IL",1
733,"Rossville,GA","Northeast Ithaca,NY","Georgetown,OH",0
734,"Addison,TX","Cleveland,OH","Newberry,FL",0
735,"Marcus Hook,PA","Devils Lake,ND","Amery,WI",0
736,"Port Lavaca,TX","Anchorage,AK","Nolanville,TX",0
737,"Nowata,OK","Houston,TX","Leominster,MA",1
738,"Avon,CO","Palo Alto,CA","Summerville,SC",1
739,"Brownsville,TN","Meadow Woods,FL","La Grange Park,IL",0
740,"Altoona,PA","Dade City,FL","New Hampton,IA",0
741,"Booneville,MS","Ripley,WV","Henderson,KY",0
742,"Mercer,PA","DeBary,FL","New Tazewell,TN",0
743,"Patchogue,NY","Somerton,AZ","Friendly,MD",0
744,"Palm Springs,FL","Corinth,TX","Bakersfield,CA",1
745,"Round Rock,TX","Dickinson,ND","Spanish Fort,AL",0
746,"Combes,TX","South Apopka,FL","Pike Creek Valley,DE",1
747,"Avondale,LA","Cottleville,MO","Thatcher,AZ",1
748,"Lumberton,NC","Surfside Beach,SC","Allen Park,MI",1
749,"Comanche,TX","Picture Rocks,AZ","Durand,MI",1
750,"Bloomfield,WI","Jeannette,PA","Coos Bay,OR",1
751,"Milliken,CO","Smithville,MO","Merchantville,NJ",1
752,"Crockett,TX","Derby,CO","Corning,CA",1
753,"West Liberty,IA","Winterville,NC","South Gate Ridge,FL",1
754,"Norton,OH","Barre,VT","Sterling Heights,MI",0
755,"Burlingame,CA","Covington,TN","Fate,TX",0
756,"Compton,CA","Rutherfordton,NC","Nashville,TN",0
757,"Ilchester,MD","Wheelersburg,OH","Keystone,FL",1
758,"Cusseta,GA","Spring Valley,NY","Fredericktown,OH",0
759,"Hampton Beach,NH","Mitchell,SD","Saratoga,CA",1
760,"Cherry Valley,IL","Vallejo,CA","Norman,OK",0
761,"Darnestown,MD","Oak View,CA","Sauk City,WI",0
762,"Harrisburg,PA","Vermillion,SD","Garden City,ID",1
763,"West Dundee,IL","Withamsville,OH","Tappan,NY",1
764,"Franklin Farm,VA","Quartzsite,AZ","Mount Vernon,IA",0
765,"Shillington,PA","Lochsloy,WA","Gonzalez,FL",0
766,"Indian Head,MD","Desert Hills,AZ","Lakeview Estates,GA",0
767,"Sharpsville,PA","Jackson,GA","Lake Forest Park,WA",1
768,"Globe,AZ","Port Townsend,WA","North Fond du Lac,WI",1
769,"Chubbuck,ID","Spanish Fork,UT","Poquoson,VA",1
770,"Florence,AZ","Selden,NY","Apopka,FL",0
771,"West Columbia,SC","Holden Heights,FL","Casa de Oro-Mount Helix,CA",1
772,"Nekoosa,WI","Capitanejo,PR","Hidalgo,TX",0
773,"Panama City,FL","West Lealman,FL","Eureka,IL",1
774,"Hampton,SC","Spring Valley,NV","Atlanta,GA",0
775,"Theodore,AL","Johnson City,NY","Darien,IL",0
776,"Iselin,NJ","Quincy,WA","West Sayville,NY",0
777,"Tarentum,PA","Park City,UT","Kittanning,PA",0
778,"Rossmoor,CA","Buford,GA","Lakehurst,NJ",1
779,"Pelham Manor,NY","Bret Harte,CA","Taylor Creek,OH",0
780,"Wallburg,NC","Dover Base Housing,DE","Oak Park,CA",1
781,"Española,NM","Konterra,MD","Park City,IL",0
782,"Mountainside,NJ","Lyons,GA","Richfield,MN",1
783,"Tanaina,AK","Bajadero,PR","Kelso,WA",0
784,"Safford,AZ","Worthington,MN","Thousand Oaks,CA",0
785,"Hartford,KY","Bainbridge,GA","Ojus,FL",1
786,"Alhambra,CA","Farmington,UT","West Chester,PA",1
787,"Liberty,TX","Veneta,OR","Alamosa,CO",0
788,"Mount Kisco,NY","Centreville,IL","Muleshoe,TX",1
789,"McFarland,WI","Tonawanda,NY","Stafford Springs,CT",1
790,"Lely Resort,FL","Walkertown,NC","Winters,CA",1
791,"Williamston,SC","Fairview,GA","Pecan Acres,TX",1
792,"Odessa,MO","Ford City,PA","Cabán,PR",1
793,"Franklin,LA","Waco,TX","Fort Hunt,VA",1
794,"Richwood,LA","Caldwell,OH","Piñon Hills,CA",1
795,"Gastonia,NC","Copiague,NY","Fairbanks,AK",1
796,"Fletcher,NC","Dublin,VA","Southeast Arcadia,FL",1
797,"Fishhook,AK","Lakeland,GA","Colville,WA",0
798,"Prescott Valley,AZ","Captain Cook,HI","Melvindale,MI",0
799,"Fair Oaks Ranch,TX","New Kingman-Butler,AZ","Fort Washington,MD",1
800,"Globe,AZ","Marianna,FL","Arcadia,LA",0
801,"Riverview,MO","Tallassee,AL","Wellington,FL",1
802,"Hibbing,MN","Oak Lawn,IL","Ravenna,OH",1
803,"Woodbury,MN","East Bethel,MN","West Haverstraw,NY",1
804,"Mobridge,SD","Olivehurst,CA","Watertown,FL",1
805,"Kimberly,WI","Canonsburg,PA","La Selva Beach,CA",1
806,"Southside,AR","Huntingdon,PA","Archbold,OH",0
807,"Beeville,TX","Lacombe,LA","Hyattsville,MD",1
808,"Morganville,NJ","Downers Grove,IL","Indian Hills,TX",1
809,"Orem,UT","Boyne City,MI","Shenandoah,PA",1
810,"Pottsgrove,PA","Aquia Harbour,VA","Mango,FL",1
811,"Walnut,CA","Jacksonville,AL","Lolo,MT",0
812,"Arcadia,SC","Mechanicsburg,PA","Fort Lee,VA",0
813,"LaGrange,OH","Timber Pines,FL","The Woodlands,TX",1
814,"Elmwood,LA","Clarksville,AR","Swartzville,PA",1
815,"Barberton,WA","College Station,TX","Addis,LA",1
816,"Oviedo,FL","Shady Side,MD","Orlovista,FL",0
817,"Red Bluff,CA","Villano Beach,FL","North Westport,MA",1
818,"Cactus,TX","Milpitas,CA","East Peoria,IL",0
819,"Mount Sterling,KY","Rock Falls,IL","Swannanoa,NC",0
820,"Lake Success,NY","Mount Sterling,KY","Bloomfield,WI",1
821,"Inglewood,CA","Manor,TX","Tunkhannock,PA",1
822,"Sandusky,MI","Diamondhead,MS","Freeport,TX",1
823,"Green Hill,TN","Orchard Lake Village,MI","Lockland,OH",0
824,"Harrisburg,NC","Madison,WV","Cottonport,LA",1
825,"Girard,KS","Ellicott City,MD","Oakland,TN",0
826,"Encinitas,CA","Maryville,MO","Ravena,NY",1
827,"Chelsea,MI","Claxton,GA","Shiloh,PA",0
828,"Palacios,TX","North Fond du Lac,WI","Luverne,AL",0
829,"Alma,MI","Guayama,PR","Princeton,MN",0
830,"St. Clair Shores,MI","Live Oak,TX","Fish Hawk,FL",0
831,"Mineral Springs,NC","Wilburton,OK","Bellevue,KY",0
832,"Sylvania,GA","Butler,NJ","Arden Hills,MN",1
833,"Devils Lake,ND","Cocoa,FL","Ponchatoula,LA",0
834,"Milpitas,CA","Brainerd,MN","Rothsville,PA",1
835,"Colton,CA","Chicago,IL","Church Hill,TN",1
836,"Canton,IL","University at Buffalo,NY","Troutdale,OR",1
837,"Beaver Falls,PA","Valley Park,MO","De Queen,AR",1
838,"Marion,IL","Massapequa,NY","Templeton,CA",1
839,"Wahneta,FL","Clayton,NM","Ladue,MO",0
